ct_pickup,n_pooled,shared_ride_ids,avg_trip_distance,avg_fare_amount,avg_trip_time_in_secs,total_passengers,n_shared_rides,pooled_fraction,period_id
1007400,2,"[[1664317, 2319226], [1668286, 92605]]",2.6475,13.125,1010.5,7,4,0.008333333333333333,5_32_
1007600,5,"[[70414, 61525, 69269, 2350030], [79052, 86433], [1658309, 85160], [65781, 65637], [78012, 2319927]]",1.4425000000000001,8.6,614.55,19,12,0.020833333333333332,5_32_
1007700,2,"[[85612, 62214], [65280, 65962]]",1.2675,7.0,450.0,10,4,0.008333333333333333,5_32_
1007900,2,"[[2313621, 78160], [92544, 2320827]]",3.295,15.375,1191.5,6,4,0.008333333333333333,5_32_
1008000,4,"[[86927, 78106], [1666474, 87021], [2350681, 1666118], [2368092, 2313342]]",1.64125,8.375,521.875,9,8,0.016666666666666666,5_32_
1008100,6,"[[2362661, 106059], [2363369, 79937], [79657, 73757], [1670506, 91634], [2313417, 1663241], [94889, 1667846]]",1.8583333333333332,9.708333333333334,673.0833333333334,25,12,0.025,5_32_
1008200,3,"[[61697, 77263], [2349724, 85327], [1662079, 65936]]",0.7883333333333334,5.083333333333333,262.8333333333333,16,6,0.0125,5_32_
1008300,5,"[[1670270, 2326509], [75806, 92661], [95176, 90610], [78537, 1664015], [1659908, 101369]]",1.684,9.5,688.3,18,10,0.020833333333333332,5_32_
1008400,2,"[[2313582, 65319], [65780, 2313919]]",1.5075,7.625,500.5,9,4,0.008333333333333333,5_32_
1008601,1,"[[1659005, 59858]]",1.0350000000000001,6.5,430.0,2,2,0.004166666666666667,5_32_
1008700,2,"[[1670567, 2349931], [1662338, 96265]]",1.9525,9.625,651.75,4,4,0.008333333333333333,5_32_
1008800,2,"[[59853, 2330168], [2349749, 60287]]",1.1175,6.375,363.75,12,4,0.008333333333333333,5_32_
1009000,1,"[[75372, 2350206]]",1.37,6.75,356.0,4,2,0.004166666666666667,5_32_
1009100,2,"[[1664649, 1664654], [1662669, 62197]]",1.7525000000000002,9.375,653.25,4,4,0.008333333333333333,5_32_
1009200,4,"[[2319213, 59963], [78238, 2326567], [65014, 1657860], [91770, 59638]]",1.31125,6.9375,419.5,19,8,0.016666666666666666,5_32_
1009300,1,"[[75023, 1666846]]",1.3900000000000001,7.25,426.5,2,2,0.004166666666666667,5_32_
1009400,7,"[[2350423, 1666116], [70791, 2326239], [2362635, 78188, 1663253], [67480, 2329273, 61395], [68962, 1662194], [59856, 75081, 2325568], [65797, 60177]]",1.22,7.190476190476191,463.42857142857144,34,17,0.029166666666666667,5_32_
1009500,2,"[[79055, 1658178], [1664486, 69283]]",1.755,9.625,693.0,10,4,0.008333333333333333,5_32_
1009600,1,"[[96035, 1662373, 2320151]]",1.4666666666666668,7.333333333333333,409.6666666666667,3,3,0.004166666666666667,5_32_
1009700,2,"[[65736, 111093], [104047, 2326315]]",1.3074999999999999,7.125,534.25,8,4,0.008333333333333333,5_32_
1009901,2,"[[1662397, 1666117], [2319848, 79057]]",1.7924999999999998,10.625,802.0,7,4,0.008333333333333333,5_32_
1009902,1,"[[59472, 2349876]]",1.3050000000000002,7.75,550.5,6,2,0.004166666666666667,5_32_
1010100,7,"[[1654550, 2320136], [65955, 74842], [61945, 2349932], [1659377, 1662247], [2362438, 2363047], [2347976, 2362660], [2350103, 2320176]]",1.197142857142857,7.214285714285714,476.7142857142857,22,14,0.029166666666666667,5_32_
1010200,2,"[[70487, 2350134], [2347046, 65602]]",0.625,4.875,259.0,9,4,0.008333333333333333,5_32_
1010400,4,"[[1662579, 78237], [2329594, 2325827], [65862, 2319240], [59945, 1662467]]",1.38375,7.6875,480.5,18,8,0.016666666666666666,5_32_
1010801,2,"[[1666476, 79590], [2326187, 86161]]",2.12,10.75,767.25,10,4,0.008333333333333333,5_32_
1010803,2,"[[90694, 81357], [1662475, 95555]]",3.0300000000000002,13.375,906.25,11,4,0.008333333333333333,5_32_
1010900,3,"[[79652, 2337133], [61704, 1665602], [78101, 90676]]",1.2366666666666666,7.333333333333333,464.6666666666667,12,6,0.0125,5_32_
1011000,5,"[[1672935, 1668057], [2330113, 65739], [2362882, 75406], [65803, 2350495], [1665508, 1680493]]",1.342,7.1,407.0,12,10,0.020833333333333332,5_32_
1011100,1,"[[78899, 91630]]",0.725,5.0,270.0,7,2,0.004166666666666667,5_32_
1011201,3,"[[2349991, 65883], [2320008, 1657805], [2338730, 95280]]",1.7866666666666668,9.333333333333334,664.6666666666666,7,6,0.0125,5_32_
1011202,3,"[[1665323, 79573, 79659], [2320154, 73264], [2320740, 85957]]",2.0572222222222223,9.888888888888888,686.9444444444443,18,7,0.0125,5_32_
1011203,2,"[[65285, 2350084], [79587, 75271]]",2.3775,11.25,811.5,10,4,0.008333333333333333,5_32_
1011401,5,"[[95204, 1662256], [1658461, 85269], [1668047, 69443], [2319227, 2320741], [86370, 1662583]]",1.484,8.1,547.1,18,10,0.020833333333333332,5_32_
1011402,2,"[[60318, 79637], [85410, 2320286]]",2.6275000000000004,11.625,750.25,4,4,0.008333333333333333,5_32_
1011500,1,"[[1667257, 86352]]",1.4500000000000002,10.0,771.0,3,2,0.004166666666666667,5_32_
1011700,1,"[[87039, 2350657]]",1.105,8.5,654.5,6,2,0.004166666666666667,5_32_
1011900,5,"[[105841, 2350076], [2337142, 2368291], [80948, 96009], [60912, 2350054, 59387], [74594, 78306]]",1.748,8.716666666666667,588.2333333333333,19,11,0.020833333333333332,5_32_
1012000,2,"[[2319776, 75129], [62408, 2329548]]",1.5799999999999998,8.875,590.0,4,4,0.008333333333333333,5_32_
1012101,2,"[[2320040, 81490], [86447, 86996]]",2.6224999999999996,12.25,861.5,8,4,0.008333333333333333,5_32_
1012400,1,"[[70474, 62202]]",0.94,6.5,420.0,2,2,0.004166666666666667,5_32_
1012500,3,"[[1665805, 79567], [2350542, 2319482], [86925, 65938]]",1.5899999999999999,8.083333333333334,541.6666666666666,12,6,0.0125,5_32_
1012602,1,"[[91751, 1658626]]",1.945,11.75,869.5,2,2,0.004166666666666667,5_32_
1012700,2,"[[66088, 1666988], [77308, 1665891, 78625]]",1.5308333333333333,7.291666666666666,402.58333333333337,9,5,0.008333333333333333,5_32_
1012800,1,"[[86374, 2329628]]",0.71,4.75,200.0,2,2,0.004166666666666667,5_32_
1012902,1,"[[105842, 2349846]]",0.705,4.75,193.5,2,2,0.004166666666666667,5_32_
1013000,2,"[[70488, 65293], [70631, 75168]]",2.5,11.375,765.0,5,4,0.008333333333333333,5_32_
1013100,1,"[[2349994, 2362650]]",0.75,5.5,322.5,3,2,0.004166666666666667,5_32_
1013400,1,"[[2368101, 2362930]]",1.85,10.25,751.0,2,2,0.004166666666666667,5_32_
1013603,1,"[[70502, 2319825]]",2.105,11.75,983.5,4,2,0.004166666666666667,5_32_
1013700,3,"[[2367429, 77995], [1667078, 91925, 2326813], [86780, 76194]]",0.8849999999999999,5.722222222222222,315.1111111111111,16,7,0.0125,5_32_
1013800,2,"[[75284, 59691], [86440, 86753]]",1.3599999999999999,6.75,375.0,10,4,0.008333333333333333,5_32_
1013900,2,"[[2319478, 59604], [2313270, 79311]]",2.6975,12.75,883.75,8,4,0.008333333333333333,5_32_
1014000,2,"[[1665934, 2367422], [70793, 2362596]]",0.9400000000000001,6.25,348.5,4,4,0.008333333333333333,5_32_
1014200,2,"[[2368788, 91116], [79043, 1664128]]",2.1575,10.375,662.5,9,4,0.008333333333333333,5_32_
1014300,5,"[[79344, 2362501], [2349895, 81815], [2350189, 60339], [78492, 2329997], [263132, 66117]]",2.093,9.65,629.1,24,10,0.020833333333333332,5_32_
1014401,1,"[[81425, 65276]]",1.295,7.25,450.0,3,2,0.004166666666666667,5_32_
1014500,1,"[[2319486, 2350034]]",1.2999999999999998,9.75,773.5,3,2,0.004166666666666667,5_32_
1014601,3,"[[1666793, 2349972], [2350372, 75013], [2363189, 1666459]]",1.7966666666666669,9.833333333333334,673.0,8,6,0.0125,5_32_
1014602,2,"[[2312987, 2319707], [95489, 85114]]",0.655,4.75,236.0,5,4,0.008333333333333333,5_32_
1014700,1,"[[78232, 2325667]]",1.095,6.0,316.5,4,2,0.004166666666666667,5_32_
1014801,2,"[[85307, 65956], [95511, 1664189]]",2.5675,13.25,952.75,9,4,0.008333333333333333,5_32_
1014802,1,"[[2338892, 79846]]",1.135,6.5,648.5,3,2,0.004166666666666667,5_32_
1014900,5,"[[2329547, 2349879, 75501], [1670256, 91536], [2329659, 1657875], [1667077, 2320681], [2326916, 70725]]",1.4150000000000003,7.35,443.7,24,11,0.020833333333333332,5_32_
1015002,2,"[[78627, 85866], [78355, 86135]]",2.3375,11.125,750.0,5,4,0.008333333333333333,5_32_
1015200,1,"[[90177, 75435]]",1.62,8.25,510.0,2,2,0.004166666666666667,5_32_
1015302,2,"[[1665892, 77309], [68956, 61789]]",1.7625,8.375,510.75,6,4,0.008333333333333333,5_32_
1015402,1,"[[2326483, 59331]]",1.665,8.0,435.5,4,2,0.004166666666666667,5_32_
1015502,1,"[[75420, 2368012]]",1.23,6.5,322.0,2,2,0.004166666666666667,5_32_
1015700,1,"[[59566, 59043]]",0.485,4.25,180.0,3,2,0.004166666666666667,5_32_
1016300,4,"[[70897, 2330114], [2350143, 2330119], [1662027, 80884], [2362509, 78205]]",1.2337500000000001,7.5,471.375,10,8,0.016666666666666666,5_32_
1016700,1,"[[2329958, 2319523]]",1.75,9.75,694.5,2,2,0.004166666666666667,5_32_
1016800,1,"[[2350192, 2327106]]",2.65,10.75,661.5,2,2,0.004166666666666667,5_32_
1016900,3,"[[70007, 1664357], [70729, 1662722], [1663538, 66109]]",2.513333333333333,10.5,676.5,9,6,0.0125,5_32_
1017100,1,"[[86077, 2362877, 2368016, 2320234]]",1.1875,6.5,388.25,5,4,0.004166666666666667,5_32_
1017700,1,"[[1669960, 1667368]]",1.4,7.5,450.0,3,2,0.004166666666666667,5_32_
1018300,1,"[[73996, 1665826]]",1.615,8.0,422.0,2,2,0.004166666666666667,5_32_
1019100,1,"[[2329608, 2313214]]",2.0999999999999996,9.5,570.0,3,2,0.004166666666666667,5_32_
1019500,1,"[[81543, 87075]]",1.425,7.25,450.0,3,2,0.004166666666666667,5_32_
1020500,1,"[[2350584, 1658061]]",0.85,5.25,210.0,2,2,0.004166666666666667,5_32_
1031703,1,"[[2368171, 70891]]",0.71,5.25,255.0,2,2,0.004166666666666667,5_32_
1031704,1,"[[1667174, 2320035]]",1.25,7.5,477.5,2,2,0.004166666666666667,5_32_
1001501,1,"[[2362912, 76953]]",2.08,11.25,926.5,3,2,0.005319148936170213,5_33_
1002100,3,"[[2325051, 2339172], [76128, 2374564], [1666327, 92521]]",2.7283333333333335,12.083333333333334,786.1666666666666,9,6,0.015957446808510637,5_33_
1002201,1,"[[73519, 2368931]]",0.525,4.25,203.0,2,2,0.005319148936170213,5_33_
1003002,1,"[[96650, 97722]]",8.545,33.5,2610.0,2,2,0.005319148936170213,5_33_
1003100,2,"[[106540, 2338869], [96858, 1649232]]",1.7824999999999998,9.0,622.25,9,4,0.010638297872340425,5_33_
1003601,1,"[[66277, 60569]]",1.3,8.25,570.0,2,2,0.005319148936170213,5_33_
1003602,1,"[[1669993, 108660]]",0.905,6.0,313.0,6,2,0.005319148936170213,5_33_
1003700,2,"[[112643, 96424], [2339207, 2324995, 1649327]]",1.03,6.583333333333333,400.6666666666667,5,5,0.010638297872340425,5_33_
1004002,1,"[[92300, 79331]]",1.755,9.0,600.0,2,2,0.005319148936170213,5_33_
1004300,2,"[[1682860, 91119], [2368922, 72836]]",1.3075,7.625,488.25,4,4,0.010638297872340425,5_33_
1004700,2,"[[2324785, 76965], [1667531, 2368444]]",3.0225,14.125,1069.75,10,4,0.010638297872340425,5_33_
1004800,1,"[[1653204, 84638]]",1.525,8.5,642.0,4,2,0.005319148936170213,5_33_
1004900,3,"[[66515, 2330123], [2351885, 102081], [2336425, 106859]]",1.6016666666666666,8.583333333333334,553.6666666666666,10,6,0.015957446808510637,5_33_
1005000,1,"[[112641, 2352675]]",1.2349999999999999,8.75,631.0,6,2,0.005319148936170213,5_33_
1005200,1,"[[109794, 2351547]]",0.45499999999999996,4.25,191.0,7,2,0.005319148936170213,5_33_
1005400,2,"[[66871, 109062], [2339620, 2339266]]",1.7425000000000002,8.875,597.5,5,4,0.010638297872340425,5_33_
1005501,1,"[[2375052, 2351814]]",2.9000000000000004,13.25,980.0,3,2,0.005319148936170213,5_33_
1005502,3,"[[1665807, 108542], [66191, 1670538], [79132, 2339033]]",2.3249999999999997,11.5,831.0,8,6,0.015957446808510637,5_33_
1005600,1,"[[91539, 1667260, 1666920]]",1.0366666666666668,6.333333333333333,384.6666666666667,8,3,0.005319148936170213,5_33_
1005800,5,"[[1671472, 109199], [1650905, 2375488], [76121, 69633, 2324449], [92779, 60678], [108965, 102258]]",1.7816666666666667,8.9,578.1666666666667,22,11,0.026595744680851064,5_33_
1005900,1,"[[2374897, 74452]]",3.115,14.0,992.5,2,2,0.005319148936170213,5_33_
1006100,1,"[[66659, 108405]]",1.1749999999999998,7.5,510.0,2,2,0.005319148936170213,5_33_
1006200,1,"[[68860, 69945]]",0.745,5.25,300.0,2,2,0.005319148936170213,5_33_
1006300,1,"[[96660, 93015]]",1.54,9.5,750.0,3,2,0.005319148936170213,5_33_
1006400,2,"[[102259, 1646808], [1670807, 1667195]]",1.2625,8.0,562.0,5,4,0.010638297872340425,5_33_
1006500,1,"[[101962, 1672260]]",0.6,5.0,317.0,2,2,0.005319148936170213,5_33_
1006600,2,"[[1651761, 69618], [1667849, 2351506]]",1.335,7.875,526.25,6,4,0.010638297872340425,5_33_
1006700,1,"[[2339752, 1672039]]",1.65,9.0,632.0,2,2,0.005319148936170213,5_33_
1006800,4,"[[2339453, 67195], [90698, 1670257], [73807, 2374573], [1669956, 1665808]]",1.07375,6.4375,376.75,14,8,0.02127659574468085,5_33_
1007100,1,"[[73355, 96329]]",0.765,5.75,390.0,4,2,0.005319148936170213,5_33_
1007400,1,"[[109237, 72993]]",1.535,8.0,510.0,4,2,0.005319148936170213,5_33_
1007500,1,"[[2326374, 109024]]",1.9,11.25,864.0,3,2,0.005319148936170213,5_33_
1007600,1,"[[1650974, 2374555]]",1.2000000000000002,7.25,476.0,2,2,0.005319148936170213,5_33_
1007700,1,"[[1649168, 108104]]",2.69,13.75,1067.0,3,2,0.005319148936170213,5_33_
1007900,2,"[[2324968, 2368763], [108816, 1665576]]",1.4125,8.25,566.75,7,4,0.010638297872340425,5_33_
1008000,2,"[[2329904, 60770], [101742, 73116]]",0.78,5.875,348.75,4,4,0.010638297872340425,5_33_
1008100,1,"[[70256, 2338990]]",2.42,12.75,993.0,3,2,0.005319148936170213,5_33_
1008200,6,"[[59792, 1670536], [107288, 102814], [1647270, 2324465], [2339140, 2324991], [90697, 2368120], [95212, 2368755, 92726]]",1.413611111111111,8.0,542.6111111111111,30,13,0.031914893617021274,5_33_
1008400,4,"[[2339145, 108933], [2339512, 1670831], [96750, 64777], [93352, 2326935]]",2.42375,11.375,805.375,12,8,0.02127659574468085,5_33_
1008700,2,"[[102308, 1644489], [2375937, 1654534]]",1.4825,8.375,582.75,9,4,0.010638297872340425,5_33_
1008800,1,"[[1670587, 2325162]]",2.3,11.0,749.5,2,2,0.005319148936170213,5_33_
1008900,1,"[[106470, 59981]]",0.94,5.75,300.0,6,2,0.005319148936170213,5_33_
1009000,1,"[[80036, 2363334]]",0.8200000000000001,5.0,221.5,4,2,0.005319148936170213,5_33_
1009100,1,"[[67224, 70126]]",1.47,6.75,360.0,2,2,0.005319148936170213,5_33_
1009200,6,"[[92655, 109020], [69897, 106479], [2326370, 1665953, 1644486], [1657112, 60493], [2351985, 2324784], [2381360, 1670098]]",1.8108333333333333,9.041666666666666,588.1666666666666,20,13,0.031914893617021274,5_33_
1009300,1,"[[2368925, 1649993]]",0.85,6.0,347.5,2,2,0.005319148936170213,5_33_
1009400,1,"[[73749, 2318164]]",1.165,7.0,437.5,6,2,0.005319148936170213,5_33_
1009600,1,"[[1672103, 59804]]",1.8199999999999998,8.75,561.0,5,2,0.005319148936170213,5_33_
1009800,2,"[[69316, 76175], [92499, 2368783]]",1.8825,8.875,554.5,9,4,0.010638297872340425,5_33_
1009901,2,"[[1649468, 66741], [1667295, 59974]]",2.6,11.5,770.0,5,4,0.010638297872340425,5_33_
1010000,2,"[[74261, 82439], [1651219, 70041]]",3.6475,15.625,1144.5,10,4,0.010638297872340425,5_33_
1010100,5,"[[2363186, 102313], [2356935, 107055], [2325366, 2317963], [1659145, 2368980], [72914, 1646588]]",2.022,9.6,632.6,17,10,0.026595744680851064,5_33_
1010200,4,"[[102124, 107070], [109232, 72919, 108169], [79939, 2368806], [2339669, 2339675]]",1.39,7.291666666666667,468.25,14,9,0.02127659574468085,5_33_
1010400,2,"[[84252, 67229], [2352091, 91678]]",1.8475,9.625,645.75,10,4,0.010638297872340425,5_33_
1010601,1,"[[2345010, 1670141]]",2.1,11.75,926.5,2,2,0.005319148936170213,5_33_
1010801,1,"[[96630, 102431]]",1.51,7.75,510.0,3,2,0.005319148936170213,5_33_
1010803,2,"[[83937, 107550], [1648178, 1657107]]",2.2575,11.5,819.5,5,4,0.010638297872340425,5_33_
1011000,2,"[[108967, 67575], [60275, 2351358]]",1.5975000000000001,8.875,614.0,10,4,0.010638297872340425,5_33_
1011100,5,"[[1672427, 1644820], [2339225, 2326393], [1672012, 1650175], [2374964, 66769], [109746, 77511]]",1.458,7.7,474.4,16,10,0.026595744680851064,5_33_
1011201,2,"[[76468, 85477], [79650, 108356]]",1.53,7.75,465.0,8,4,0.010638297872340425,5_33_
1011202,1,"[[85485, 1647310]]",1.8399999999999999,8.5,406.0,2,2,0.005319148936170213,5_33_
1011300,2,"[[102319, 60456], [60145, 74444]]",3.04,13.25,960.0,7,4,0.010638297872340425,5_33_
1011401,1,"[[76952, 1669808]]",3.545,15.75,1236.5,6,2,0.005319148936170213,5_33_
1011402,3,"[[96274, 1667203], [2325323, 1649747], [108513, 2374875]]",1.375,7.75,482.5,10,6,0.015957446808510637,5_33_
1011700,1,"[[96498, 1670769]]",2.62,12.5,974.0,2,2,0.005319148936170213,5_33_
1011900,2,"[[92728, 1671949], [77081, 95593]]",1.2875,8.25,573.0,11,4,0.010638297872340425,5_33_
1012000,3,"[[66617, 70254], [96074, 96506], [2317306, 1668797]]",2.2183333333333333,10.75,728.1666666666666,9,6,0.015957446808510637,5_33_
1012200,1,"[[1672998, 60676, 60514]]",0.8333333333333334,5.833333333333333,336.6666666666667,4,3,0.005319148936170213,5_33_
1012400,1,"[[1653242, 1646888]]",1.6,9.0,587.0,2,2,0.005319148936170213,5_33_
1012500,1,"[[106543, 2330307]]",0.88,6.25,414.5,2,2,0.005319148936170213,5_33_
1012602,2,"[[2369491, 1654519], [2324945, 2327526, 2339551]]",1.2416666666666667,6.791666666666666,362.9166666666667,6,5,0.010638297872340425,5_33_
1012700,1,"[[92296, 2368156]]",1.36,6.5,341.0,6,2,0.005319148936170213,5_33_
1012800,2,"[[2339545, 2327114], [96656, 107004]]",2.6225,12.75,940.75,4,4,0.010638297872340425,5_33_
1012901,4,"[[69188, 2375207], [60390, 1670189], [92601, 79218], [2363434, 1641302]]",1.58625,8.5625,592.625,15,8,0.02127659574468085,5_33_
1013000,5,"[[66036, 66473], [67222, 67151], [107435, 106484], [2329887, 1646755], [73706, 1670688, 93381]]",1.3426666666666667,7.383333333333333,433.0333333333333,17,11,0.026595744680851064,5_33_
1013100,2,"[[76918, 1646769], [73517, 79307]]",1.395,7.5,470.25,5,4,0.010638297872340425,5_33_
1013800,2,"[[102429, 2339672], [2374559, 1650409]]",0.8575000000000002,6.125,375.75,6,4,0.010638297872340425,5_33_
1013900,1,"[[84209, 60149]]",1.04,7.0,450.0,7,2,0.005319148936170213,5_33_
1014000,2,"[[2381280, 1648542], [73112, 1646661, 96075]]",1.3266666666666667,7.083333333333334,435.75,6,5,0.010638297872340425,5_33_
1014200,5,"[[73310, 101543], [2329889, 2324452], [2325181, 1670705], [102790, 2374556], [73991, 93118]]",1.279,7.0,407.4,15,10,0.026595744680851064,5_33_
1014300,7,"[[1670588, 92762], [2338939, 66753], [96657, 2384645], [2368648, 60523], [2338741, 2368369], [2362932, 2368299], [2363864, 2338913, 2374868]]",1.4557142857142857,7.892857142857143,504.4047619047619,21,15,0.03723404255319149,5_33_
1014402,1,"[[2330579, 1646807]]",1.75,9.25,588.0,5,2,0.005319148936170213,5_33_
1014500,2,"[[1672415, 2327536], [118477, 2363013]]",1.58,9.375,656.25,10,4,0.010638297872340425,5_33_
1014801,1,"[[96018, 101414]]",1.495,8.5,540.0,7,2,0.005319148936170213,5_33_
1014900,5,"[[2368453, 2334931, 96389], [73721, 1646811], [73491, 79821], [1669964, 93008], [1646311, 1647583]]",1.299,7.116666666666665,405.43333333333334,23,11,0.026595744680851064,5_33_
1015002,1,"[[1672999, 2329909]]",2.1500000000000004,10.5,700.0,2,2,0.005319148936170213,5_33_
1015700,1,"[[1670036, 67005]]",1.495,8.75,597.5,2,2,0.005319148936170213,5_33_
1015900,1,"[[76380, 2352678]]",2.895,13.25,958.0,2,2,0.005319148936170213,5_33_
1016002,1,"[[2368172, 2343659]]",1.65,7.75,423.5,4,2,0.005319148936170213,5_33_
1016100,1,"[[2326948, 1665399]]",2.6,12.5,891.0,2,2,0.005319148936170213,5_33_
1016300,1,"[[2376376, 109071]]",0.6399999999999999,4.75,226.0,2,2,0.005319148936170213,5_33_
1016700,2,"[[2362593, 2378920], [2368095, 79630]]",0.9550000000000001,6.125,339.25,6,4,0.010638297872340425,5_33_
1016900,1,"[[102213, 1663065, 1643739]]",1.3399999999999999,7.333333333333333,422.3333333333333,5,3,0.005319148936170213,5_33_
1017500,2,"[[2363448, 2368158], [1648176, 108598]]",1.6725,7.875,445.0,6,4,0.010638297872340425,5_33_
1017900,1,"[[1665565, 2368283]]",1.0,5.5,241.5,2,2,0.005319148936170213,5_33_
1019300,1,"[[92422, 92595]]",0.675,4.75,240.0,7,2,0.005319148936170213,5_33_
1021000,1,"[[102529, 2351822]]",1.23,7.0,374.0,3,2,0.005319148936170213,5_33_
1031703,1,"[[1647430, 93119]]",1.18,6.5,358.5,3,2,0.005319148936170213,5_33_
1031704,1,"[[77273, 77528]]",4.525,19.0,1470.0,6,2,0.005319148936170213,5_33_
1001300,3,"[[2325713, 1651513], [2317492, 1660860], [83372, 103385]]",1.79,9.666666666666666,695.3333333333334,11,6,0.014084507042253521,5_34_
1001800,1,"[[74944, 2324128]]",1.575,10.25,869.0,7,2,0.004694835680751174,5_34_
1002100,2,"[[1671130, 1654091], [1675674, 1655395]]",1.75,8.125,444.5,6,4,0.009389671361502348,5_34_
1003100,1,"[[87483, 2351013]]",2.3200000000000003,11.75,906.5,2,2,0.004694835680751174,5_34_
1003200,2,"[[97787, 2390072], [83017, 83559]]",2.495,13.0,1051.5,8,4,0.009389671361502348,5_34_
1003300,1,"[[87369, 82476]]",1.26,6.5,360.0,3,2,0.004694835680751174,5_34_
1003700,1,"[[1675913, 103673]]",2.175,9.75,576.0,2,2,0.004694835680751174,5_34_
1003900,1,"[[82816, 1651260]]",1.31,6.5,399.5,3,2,0.004694835680751174,5_34_
1004002,1,"[[1660556, 1671116]]",1.55,8.25,561.0,2,2,0.004694835680751174,5_34_
1004100,1,"[[2326929, 97966]]",1.905,9.75,707.5,2,2,0.004694835680751174,5_34_
1004200,2,"[[83134, 1654169], [2325269, 66704]]",2.3075,11.75,867.5,4,4,0.009389671361502348,5_34_
1004300,3,"[[96523, 1660721], [72098, 83322], [1671180, 2330066]]",2.4116666666666666,11.75,879.3333333333334,8,6,0.014084507042253521,5_34_
1004500,3,"[[2342373, 87059], [1659889, 88026], [1650414, 82531]]",2.5316666666666667,11.833333333333334,827.0,8,6,0.014084507042253521,5_34_
1004800,1,"[[103442, 1651292]]",1.88,9.0,589.5,2,2,0.004694835680751174,5_34_
1004900,2,"[[93168, 95461], [83062, 87571]]",1.74,8.125,555.0,7,4,0.009389671361502348,5_34_
1005000,3,"[[83773, 1654236], [74511, 82555], [1654801, 87528]]",1.455,7.583333333333333,453.5,8,6,0.014084507042253521,5_34_
1005200,3,"[[1646890, 84965], [67078, 85493], [2342323, 66611]]",1.5,7.666666666666667,494.6666666666667,8,6,0.014084507042253521,5_34_
1005400,1,"[[1647346, 1654079]]",4.05,16.0,1105.5,3,2,0.004694835680751174,5_34_
1005501,1,"[[84150, 2359196]]",1.145,6.0,333.0,2,2,0.004694835680751174,5_34_
1005502,1,"[[2325571, 82444]]",3.3,13.5,931.0,2,2,0.004694835680751174,5_34_
1005600,2,"[[98372, 2330261], [90340, 2330182]]",2.1075,11.875,910.5,6,4,0.009389671361502348,5_34_
1005700,1,"[[1660847, 94090]]",2.03,11.75,924.0,2,2,0.004694835680751174,5_34_
1005800,3,"[[99275, 71848], [85095, 1659174], [1663125, 2348002]]",1.2083333333333333,7.416666666666667,510.1666666666667,8,6,0.014084507042253521,5_34_
1006100,4,"[[67397, 97204], [2380763, 103947], [99478, 99537], [82628, 2343041]]",2.1037500000000002,10.1875,677.0,17,8,0.018779342723004695,5_34_
1006300,3,"[[2350718, 1671098], [1648352, 85098], [83379, 2343516]]",2.0283333333333333,9.083333333333334,560.5,13,6,0.014084507042253521,5_34_
1006400,2,"[[77380, 1650969, 83777], [2343120, 104249]]",1.0141666666666667,6.125,369.25,7,5,0.009389671361502348,5_34_
1006500,2,"[[84624, 1650971], [2330791, 2330073]]",1.3875,7.75,526.25,5,4,0.009389671361502348,5_34_
1006600,1,"[[84149, 2330231]]",1.155,7.5,619.0,2,2,0.004694835680751174,5_34_
1006800,1,"[[1653566, 96529]]",1.135,6.25,316.5,2,2,0.004694835680751174,5_34_
1007200,1,"[[78098, 2381104]]",1.3250000000000002,7.0,415.0,4,2,0.004694835680751174,5_34_
1007300,1,"[[97443, 1648541]]",1.3050000000000002,8.25,600.0,4,2,0.004694835680751174,5_34_
1007400,1,"[[2330963, 95810]]",0.5700000000000001,4.0,139.0,3,2,0.004694835680751174,5_34_
1007500,3,"[[77592, 2359582], [2343253, 96254], [87736, 1660877]]",2.0,10.5,751.8333333333334,15,6,0.014084507042253521,5_34_
1007600,1,"[[2317818, 97565]]",1.565,9.25,681.0,6,2,0.004694835680751174,5_34_
1007800,2,"[[98108, 85225], [2375683, 87570, 95888]]",1.3433333333333333,7.5,496.5,7,5,0.009389671361502348,5_34_
1007900,4,"[[83107, 2343499], [2330297, 82817], [87871, 94062], [1667013, 97921]]",1.74,8.375,540.625,13,8,0.018779342723004695,5_34_
1008000,4,"[[1652114, 77028], [2375144, 2375351], [76922, 1649192], [87239, 103499]]",1.1875,6.75,411.625,13,8,0.018779342723004695,5_34_
1008100,4,"[[1646683, 84442], [70424, 61127], [2359334, 83405], [2350571, 2343198]]",1.1112499999999998,6.4375,378.5,15,8,0.018779342723004695,5_34_
1008200,3,"[[85124, 104112], [103853, 2364220], [2342267, 2325108]]",1.015,6.583333333333333,414.3333333333333,11,6,0.014084507042253521,5_34_
1008400,3,"[[2375414, 2329898], [2342246, 1660975], [2343112, 93686, 1676154]]",1.0855555555555556,6.416666666666667,403.4444444444444,10,7,0.014084507042253521,5_34_
1008601,1,"[[1654343, 104054]]",2.45,12.0,879.5,2,2,0.004694835680751174,5_34_
1008700,2,"[[2324628, 1671765], [104021, 2351035]]",0.9425,5.75,315.25,6,4,0.009389671361502348,5_34_
1008800,1,"[[2330312, 2352107]]",0.75,4.75,217.0,2,2,0.004694835680751174,5_34_
1008900,1,"[[97499, 2360903]]",0.675,4.75,233.5,6,2,0.004694835680751174,5_34_
1009100,1,"[[1651607, 2325218]]",1.0,6.25,383.0,2,2,0.004694835680751174,5_34_
